"dt_partition","time_frame","dataset_name","X","N","rmse_flex_model","rmse_constraint_model","rmse_tailored_flex_lm","rmse_tailored_constr_lm"
"monthly","2014-9-","android",23,525,0.349102849137611,0.0330154511502267,0.0105508695429163,0.0118710712628201
"monthly","2014-9-","android",24,525,0.357568047673644,0.0334815568008387,0.0105364680502128,0.0118742119357155
"monthly","2014-9-","android",25,525,0.365757482678949,0.0339243814271733,0.0106123323714936,0.0119063405760224
"monthly","2014-9-","android",26,525,0.373677441041403,0.0342677752155025,0.0106673631757284,0.011912746816985
"monthly","2014-9-","android",27,525,0.381453888446766,0.0345648413867753,0.0106528416535741,0.0119160224930393
"monthly","2014-9-","android",28,525,0.38900060154933,0.0348468578531462,0.0106792185670234,0.0119044046585544
"monthly","2014-9-","android",29,525,0.396393904490222,0.0351185631055093,0.0107526941859324,0.0119644737963529
"monthly","2014-9-","android",30,525,0.403650683815542,0.0353918009062349,0.0107728587747121,0.0119809940691958
"monthly","2014-9-","android",31,525,0.41079319148837,0.0357095984140454,0.0108878974202398,0.0120905522065056
"monthly","2014-9-","android",32,525,0.41779356571599,0.0360178842737984,0.0110021244948372,0.0122148316775675
"monthly","2014-9-","android",33,525,0.424601974249961,0.0363320212915707,0.0111752776023581,0.0123172956669449
"monthly","2014-9-","android",34,525,0.431338035281561,0.0366252615441419,0.0112787366943541,0.0124448641564207
"monthly","2014-9-","android",35,525,0.437966921030424,0.0369103728631373,0.0113544944492341,0.0125822578990531
"monthly","2014-9-","android",36,525,0.444416136172807,0.0371348236772628,0.0113698143554477,0.0126476545394456
"monthly","2014-9-","android",37,525,0.450729406722344,0.0373626642971999,0.0114076679218741,0.0127110288081145
"monthly","2014-9-","android",38,525,0.456965236443369,0.0376166435439537,0.0114749617576271,0.0128320416461701
"monthly","2014-9-","android",39,525,0.463075228955676,0.0378550535547396,0.0115503224714023,0.0129547060738061
"monthly","2014-9-","android",40,525,0.469072449118156,0.0380759010128065,0.0116211075417346,0.0130913787006632
"monthly","2014-9-","android",41,525,0.474883822290832,0.0382006693289867,0.0116613656390377,0.0132022175493085
"monthly","2014-9-","android",42,525,0.480489456442834,0.0382507475595064,0.0116966562379323,0.0132574526945097
"monthly","2014-9-","android",43,525,0.486080572530027,0.038322328125226,0.0116727036730617,0.0133384942512037
"monthly","2014-9-","android",44,525,0.491490211332839,0.038339066843795,0.011675087889537,0.0133959200289242
"monthly","2014-9-","android",45,525,0.496845937612193,0.0383994538558436,0.0117247935228687,0.0135130481818854
"monthly","2014-9-","android",46,525,0.502048223503626,0.0384069835216731,0.0117705831126987,0.0135971062271183
"monthly","2014-9-","android",47,525,0.507148635212957,0.0384164694200381,0.0118583413563411,0.0137078947015493
"monthly","2014-9-","android",48,525,0.512154073174575,0.0384620976420006,0.0120135873886741,0.0138346426138243
"monthly","2014-9-","android",49,525,0.517124158369505,0.0385170687688802,0.0121823363908077,0.0140388304246929
"monthly","2014-9-","android",50,525,0.521950194073623,0.0385367848505474,0.0123693421033918,0.0142179194549754
"monthly","2015-10","android",2,914,0.073482522561793,0.00893264739333342,0.0132907341023916,0.00887153883934407
"monthly","2015-10","android",3,914,0.0922825452757041,0.00997766138762035,0.0103911257181736,0.00892001195345031
"monthly","2015-10","android",4,914,0.113362041211901,0.0127756017357853,0.00999482631601044,0.00975496689162056
"monthly","2015-10","android",5,914,0.133354484559439,0.0152577711444298,0.00979922273830679,0.00984845817870555
"monthly","2015-10","android",6,914,0.152404679539499,0.0179803237258427,0.0103065120832805,0.010190009569036
"monthly","2015-10","android",7,914,0.16962950236532,0.0200364123413414,0.0106772880892894,0.00988560836666474
"monthly","2015-10","android",8,914,0.186034115346167,0.0221248303902753,0.0112584208903835,0.00990709275562909
"monthly","2015-10","android",9,914,0.201433642065496,0.024071122154836,0.0120128446999142,0.0102881372045478
"monthly","2015-10","android",10,914,0.216299576734379,0.0258775423319388,0.0124425622350589,0.0110259329054072
"monthly","2015-10","android",11,914,0.230596749019576,0.0275090167427701,0.0124030599571718,0.0117909270647141
"monthly","2015-10","android",12,914,0.244217377144693,0.0290191779611103,0.0122938126268401,0.0127337531223302
"monthly","2015-10","android",13,914,0.256324346435044,0.0299271970447769,0.0125386870241032,0.0129945580244953
"monthly","2015-10","android",14,914,0.267796253572158,0.0307394070790612,0.0129397920305226,0.013176341305143
"monthly","2015-10","android",15,914,0.279042317671519,0.0316099155003398,0.013263762834179,0.0135776950213782
"monthly","2015-10","android",16,914,0.289945942814716,0.0324057493669092,0.0134672382878921,0.0140878489497597
"monthly","2015-10","android",17,914,0.300219692519462,0.0330072579177521,0.0137755748557887,0.0144438915322418
"monthly","2015-10","android",18,914,0.310266946793415,0.0335682439721081,0.0138771948607326,0.0148364977702782
"monthly","2015-10","android",19,914,0.319930216514249,0.0340382795435118,0.013983695167194,0.0152408063382594
"monthly","2015-10","android",20,914,0.329203512120817,0.03440542218638,0.0141090180050439,0.0155859743054715
"monthly","2015-10","android",21,914,0.338199060769057,0.034630565864685,0.0139304346751065,0.0158094706826274
"monthly","2015-10","android",22,914,0.346808908970087,0.0347791761692023,0.0138668526240111,0.0159524464936306
"monthly","2015-10","android",23,914,0.355115123667455,0.034872760228558,0.0138447584105153,0.0160407152611188
"monthly","2015-10","android",24,914,0.363243808304002,0.0349618742191221,0.0137412714765363,0.0160840520863568
"monthly","2015-10","android",25,914,0.371029601403441,0.0350194517674632,0.013879993510381,0.0161295193300159
"monthly","2015-10","android",26,914,0.378758368194827,0.0350840447946322,0.0137715793624648,0.0162035028285691
"monthly","2015-10","android",27,914,0.386197786111173,0.0350790326363462,0.0137272168690968,0.0162339809773466
"monthly","2015-10","android",28,914,0.393411546818818,0.0350449871613962,0.0137339019488039,0.0162628050673793
"monthly","2015-10","android",29,914,0.400467090349613,0.0349649590551083,0.0136866132969062,0.0163331889799859
"monthly","2015-10","android",30,914,0.407437322079494,0.0349324532353151,0.0136224415916957,0.0164343875806351
"monthly","2015-10","android",31,914,0.414137107736364,0.0348404740163464,0.0136648209262594,0.0164924944381107
"monthly","2015-10","android",32,914,0.420746711006781,0.03474587302325,0.0136171017213275,0.0165804294802117
"monthly","2015-10","android",33,914,0.427186026394775,0.0346557823036747,0.0136480797198891,0.0166833510866755
"monthly","2015-10","android",34,914,0.433469657111751,0.0345299391449991,0.0136412761199853,0.0167691949532621
"monthly","2015-10","android",35,914,0.439573081709853,0.0343848936591373,0.013688564684311,0.0168178121213152
"monthly","2015-10","android",36,914,0.445618527831094,0.0342434970569681,0.0136395199122432,0.0169239023967668
"monthly","2015-10","android",37,914,0.45149015168759,0.0340648470235338,0.0136161370926238,0.0170017534992889
"monthly","2015-10","android",38,914,0.457245775831984,0.0338914087335103,0.0136133100171018,0.0170896380497384
"monthly","2015-10","android",39,914,0.462891257091807,0.0336891576529919,0.0135470095013964,0.0171729542361538
"monthly","2015-10","android",40,914,0.468400465493802,0.0334529685447164,0.0134535344059763,0.0172369703537439
"monthly","2015-10","android",41,914,0.473748498080174,0.0331569034929881,0.0133337912731666,0.0172674317787646
"monthly","2015-10","android",42,914,0.478865157110142,0.0327881308812271,0.01328772195362,0.0171976745632792
"monthly","2015-10","android",43,914,0.483941626387554,0.0324708887332809,0.0132456636177532,0.0171793940850027
"monthly","2015-10","android",44,914,0.488891569846912,0.0321215096502797,0.0131976803700853,0.0171361337370771
"monthly","2015-10","android",45,914,0.493795696353946,0.0317969357745872,0.0130979415925267,0.0170905788043139
"monthly","2015-10","android",46,914,0.498528075192121,0.031431073771186,0.0130665941688706,0.0170097434037328
"monthly","2015-10","android",47,914,0.503202146212931,0.0310978503251358,0.0130482605900603,0.0169526135354886
"monthly","2015-10","android",48,914,0.507819116905959,0.030794429747049,0.013039254260472,0.0169237171802841
"monthly","2015-10","android",49,914,0.512390812931902,0.0305243613679195,0.0130231992144477,0.0169144364727171
"monthly","2015-10","android",50,914,0.516863099081033,0.0302470752659299,0.0130115133713414,0.0168778812563116
"monthly","2015-11","android",2,771,0.0793702409760214,0.0130249163315088,0.0109111424530007,0.011188170784613
"monthly","2015-11","android",3,771,0.100158907123683,0.0161402803247028,0.0120486197851434,0.0126316454298275
"monthly","2015-11","android",4,771,0.121214886089047,0.0196314146224458,0.013988615019318,0.0143678430192957
"monthly","2015-11","android",5,771,0.141069404405543,0.0223246492627153,0.0146082105172269,0.0155981399115638
"monthly","2015-11","android",6,771,0.159230050585738,0.0247751897749464,0.0160047707929063,0.0166465982974427
"monthly","2015-11","android",7,771,0.177289324356455,0.0276944235564713,0.0165853979021399,0.0184346344464383
"monthly","2015-11","android",8,771,0.193908396835329,0.0298853832999623,0.0166490934458318,0.0195875106260374
"monthly","2015-11","android",9,771,0.20953635147101,0.0317517040085171,0.0164137949759219,0.0205647795760427
"monthly","2015-11","android",10,771,0.224511254801734,0.0334119386558832,0.0154250878113047,0.0214285781470567
"monthly","2015-11","android",11,771,0.237685383535935,0.0343756064936893,0.0156637410720291,0.021449398348936
"monthly","2015-11","android",12,771,0.250251816081985,0.0352979708082392,0.0159796378820326,0.0215304036983299
"monthly","2015-11","android",13,771,0.2624684968993,0.0362441498621571,0.0159744343120163,0.0217674525712968
"monthly","2015-11","android",14,771,0.274184681876819,0.0371769402606976,0.0161131737409981,0.0221094812863229
"monthly","2015-11","android",15,771,0.285531582708667,0.0381492081679745,0.0163147493116231,0.0226159294978752
"monthly","2015-11","android",16,771,0.296663329029331,0.0391180815930408,0.0162039708721577,0.0231917463044552
"monthly","2015-11","android",17,771,0.307025318522926,0.0397076668619266,0.0161791298109323,0.0233784131701746
"monthly","2015-11","android",18,771,0.316929282997641,0.0401289933622195,0.0160522463555212,0.0234156869338811
"monthly","2015-11","android",19,771,0.326427411140902,0.0404831161234862,0.0160676535598344,0.0234122150651184
"monthly","2015-11","android",20,771,0.335712044415125,0.0408333800713415,0.0159433748392828,0.023402835414474
"monthly","2015-11","android",21,771,0.344676374570272,0.0411089087206145,0.0157987919878088,0.023332876765543
"monthly","2015-11","android",22,771,0.353175654354157,0.0412721862278679,0.0159698971593674,0.023171771945892
"monthly","2015-11","android",23,771,0.361589421687447,0.041528430604996,0.0160414876809014,0.0231539673529555
"monthly","2015-11","android",24,771,0.369797429547139,0.041752136271116,0.0160207358412092,0.0231988425374271
"monthly","2015-11","android",25,771,0.3777990811947,0.04196536775363,0.0159915167055154,0.0232447230536611
"monthly","2015-11","android",26,771,0.385582623662192,0.0421320086915389,0.0159147448788453,0.0232524525269418
"monthly","2015-11","android",27,771,0.393192689734432,0.0422860022317114,0.0157985550512449,0.0232759442247334
"monthly","2015-11","android",28,771,0.400626800003146,0.0424576897905607,0.0157753394796944,0.0233196432760885
"monthly","2015-11","android",29,771,0.407908657903695,0.0426211817939277,0.0157121447171257,0.0233588777652715
"monthly","2015-11","android",30,771,0.414898617420005,0.0426806375290908,0.0157351195052814,0.0233634101371458
"monthly","2015-11","android",31,771,0.421753145277014,0.0427696828443894,0.0158386012517716,0.0234146464537587
"monthly","2015-11","android",32,771,0.428519692128945,0.0428716221809097,0.0158521695451366,0.0235314251646477
"monthly","2015-11","android",33,771,0.435123123922441,0.0429172318199961,0.0157891170365936,0.0236386524924818
"monthly","2015-11","android",34,771,0.441457652504817,0.0428835096358391,0.0158891164386838,0.0237081435453551
"monthly","2015-11","android",35,771,0.447607488192306,0.0428157915375012,0.0160296765899821,0.0237117192424044
"monthly","2015-11","android",36,771,0.453722407584139,0.0427981626298476,0.0160901379934171,0.0237972838805671
"monthly","2015-11","android",37,771,0.459692552461751,0.0427300051296231,0.016084630785359,0.0238674654458763
"monthly","2015-11","android",38,771,0.465572689586338,0.0426895103744108,0.0161001816634628,0.0239678791650387
"monthly","2015-11","android",39,771,0.471347166789257,0.0426317508366935,0.016052815783572,0.0240400148876246
"monthly","2015-11","android",40,771,0.476898638117076,0.0424834949340048,0.0160495357823183,0.0240372772454668
"monthly","2015-11","android",41,771,0.48228175175798,0.0422825747050559,0.0160748250848169,0.0240024553803563
"monthly","2015-11","android",42,771,0.487614427667592,0.0421215567780295,0.0160871269422139,0.0240126343734674
"monthly","2015-11","android",43,771,0.492868375809289,0.0419891888686568,0.016143120372632,0.0240773597362906
"monthly","2015-11","android",44,771,0.497940560035388,0.0418024347431053,0.0162653168289507,0.0240958780324043
"monthly","2015-11","android",45,771,0.502956992082867,0.0416179580356547,0.0162956035937422,0.0241226729222335
"monthly","2015-11","android",46,771,0.50788527529219,0.0414181958119337,0.0162723720081883,0.0241567992264626
"monthly","2015-11","android",47,771,0.512728878080287,0.0411928383443171,0.0161592572565184,0.0241752833523255
"monthly","2015-11","android",48,771,0.517432699989753,0.0409470234504957,0.0161297504678735,0.0241880107493083
"monthly","2015-11","android",49,771,0.522045424140385,0.0406679016615273,0.0160167553259945,0.0241799778595087
"monthly","2015-11","android",50,771,0.526524704380614,0.0403444793948564,0.0159005085663949,0.0241189328746413
"monthly","2015-12","android",2,827,0.0749561329986203,0.00955921877787171,0.00954796903819191,0.00893804801580603
"monthly","2015-12","android",3,827,0.0956007512417099,0.0119960758236097,0.0105670216512706,0.0101962236987398
"monthly","2015-12","android",4,827,0.115993969061251,0.0141282196646985,0.0111971929637774,0.010928314000861
"monthly","2015-12","android",5,827,0.135689325955601,0.0167857704685953,0.0122026183858072,0.0122305532166965
"monthly","2015-12","android",6,827,0.154622908975603,0.019087656339558,0.0120762813826803,0.0132846540576343
